customer_id,customer_value_eur,customer_value_segment
C01013,1521.07,High Value
C01014,827.83,Low Value
C01015,591.02,Low Value
C01016,788.09,Low Value
C01017,1505.8,High Value
C01018,660.48,Low Value
C01019,1000.67,Low Value
C01020,851.35,Low Value
C01021,1080.21,Medium Value
C01022,1300.64,Medium Value
C01023,1274.76,Medium Value
C01024,873.64,Low Value
C01025,1630.29,High Value
C01026,799.84,Low Value
C01027,1180.8,Medium Value
C01028,1715.23,Very High Value
C01029,1982.32,Very High Value
C01030,1213.78,Medium Value
C01031,1593.68,High Value
C01032,934.2,Low Value
C01033,1289.03,Medium Value
C01034,810.23,Low Value
C01035,1115.87,Medium Value
C01036,1363.02,High Value
C01037,1753.07,Very High Value
C01038,869.26,Low Value
C01039,928.75,Low Value
C01040,1420.56,High Value
C01041,1030.12,Low Value
C01042,902.47,Low Value
C01043,879.41,Low Value
C01044,1621.25,High Value
C01045,683.53,Low Value
C01046,1754.15,Very High Value
C01047,1428.57,High Value
C01048,1194.27,Medium Value
C01049,975.91,Low Value
C01050,1521.86,High Value
C01051,1567.48,High Value
C01052,1632.84,High Value
C01053,708.09,Low Value
C01054,1522.44,High Value
C01055,800.85,Low Value
C01056,524.14,Low Value
C01057,834.28,Low Value
C01058,930.83,Low Value
C01059,811.06,Low Value
C01060,782.9,Low Value
C01061,913.14,Low Value
C01062,1119.44,Medium Value
C01063,542.58,Low Value
C01064,1413.75,High Value
C01065,1104.22,Medium Value
C01066,1284.45,Medium Value
C01067,1217.16,Medium Value
C01068,1022.11,Low Value
C01069,1566.23,High Value
C01070,1290.74,Medium Value
C01071,1719.57,Very High Value
C01072,902.87,Low Value
C01073,811.7,Low Value
C01074,1575.99,High Value
C01075,1178.31,Medium Value
C01076,892.93,Low Value
C01077,509.37,Low Value
C01078,1177.58,Medium Value
C01079,1442.3,High Value
C01080,1373.76,High Value
C01081,1026.41,Low Value
C01082,1319.83,Medium Value
C01083,968.87,Low Value
C01084,862.3,Low Value
C01085,1905.69,Very High Value
C01086,1575.49,High Value
C01087,989.46,Low Value
C01088,1279.0,Medium Value
C01089,1849.7,Very High Value
C01090,930.38,Low Value
C01091,1488.75,High Value
C01092,1270.6,Medium Value
C01093,1433.66,High Value
C01094,1150.07,Medium Value
C01095,1181.71,Medium Value
C01096,1332.53,Medium Value
C01097,1767.02,Very High Value
C01098,1685.4,High Value
C01099,935.98,Low Value
C01100,1127.66,Medium Value
C01101,947.16,Low Value
C01102,942.14,Low Value
C01103,1119.04,Medium Value
C01104,1735.29,Very High Value
C01105,1506.07,High Value
C01106,1109.3,Medium Value
C01107,1364.22,High Value
C01108,781.81,Low Value
C01109,1602.19,High Value
C01110,1344.48,Medium Value
C01111,1030.48,Low Value
C01112,374.0,Low Value
C01113,844.57,Low Value
C01114,1267.13,Medium Value
C01115,1416.97,High Value
C01116,1808.04,Very High Value
C01117,781.97,Low Value
C01118,1023.61,Low Value
C01119,1336.5,Medium Value
C01120,991.25,Low Value
C01121,875.57,Low Value
C01122,942.55,Low Value
C01123,1203.65,Medium Value
C01124,1597.47,High Value
C01125,1298.26,Medium Value
C01126,969.04,Low Value
C01127,1556.53,High Value
C01128,1936.26,Very High Value
C01129,1453.41,High Value
C01130,1464.09,High Value
C01131,1071.11,Medium Value
C01132,1352.71,Medium Value
C01133,1165.96,Medium Value
C01134,1218.65,Medium Value
C01135,1673.56,High Value
C01136,1563.03,High Value
C01137,681.98,Low Value
C01138,1734.19,Very High Value
C01139,1383.01,High Value
C01140,1587.42,High Value
C01141,1021.52,Low Value
C01142,977.07,Low Value
C01143,1069.25,Medium Value
C01144,704.87,Low Value
C01145,1921.74,Very High Value
C01146,526.51,Low Value
C01147,1211.38,Medium Value
C01148,812.63,Low Value
C01149,1768.34,Very High Value
C01150,2016.12,Very High Value
C01151,1718.57,Very High Value
C01152,1623.48,High Value
C01153,1024.88,Low Value
C01154,981.52,Low Value
C01155,1524.66,High Value
C01156,1537.39,High Value
C01157,1326.88,Medium Value
C01158,1079.75,Medium Value
C01159,1585.68,High Value
C01160,1189.62,Medium Value
C01161,1180.59,Medium Value
C01162,1419.09,High Value
C01163,1214.39,Medium Value
C01164,1343.65,Medium Value
C01165,1581.51,High Value
C01166,1862.39,Very High Value
C01167,913.13,Low Value
C01168,1175.56,Medium Value
C01169,1589.45,High Value
C01170,772.09,Low Value
C01171,1539.41,High Value
C01172,1733.98,Very High Value
C01173,1684.89,High Value
C01174,1351.36,Medium Value
C01175,1034.02,Low Value
C01176,667.12,Low Value
C01177,911.34,Low Value
C01178,1552.1,High Value
C01179,1193.2,Medium Value
C01180,1264.58,Medium Value
C01181,1272.09,Medium Value
C01182,1542.43,High Value
C01183,1464.0,High Value
C01184,1102.38,Medium Value
C01185,1157.89,Medium Value
C01186,1491.31,High Value
C01187,1362.45,High Value
C01188,1043.09,Medium Value
C01189,1110.44,Medium Value
C01190,1552.94,High Value
C01191,1340.16,Medium Value
C01192,1227.9,Medium Value
C01193,1052.04,Medium Value
C01194,1318.79,Medium Value
C01195,1050.76,Medium Value
C01196,775.89,Low Value
C01197,1094.98,Medium Value
C01198,1042.93,Medium Value
C01199,1444.35,High Value
C01200,1467.2,High Value
C01201,439.55,Low Value
C01202,1196.27,Medium Value
C01203,901.67,Low Value
C01204,1228.85,Medium Value
C01205,1909.51,Very High Value
C01206,1278.84,Medium Value
C01207,1177.69,Medium Value
C01208,1327.53,Medium Value
C01209,1300.41,Medium Value
C01210,830.72,Low Value
C01211,1824.12,Very High Value
C01212,1316.41,Medium Value
C01213,1144.4,Medium Value
C01214,927.46,Low Value
C01215,1302.54,Medium Value
C01216,674.08,Low Value
C01217,1565.94,High Value
C01218,994.02,Low Value
C01219,1943.19,Very High Value
C01220,1039.08,Medium Value
C01221,1273.43,Medium Value
C01222,1050.77,Medium Value
C01223,1675.7,High Value
C01224,1092.83,Medium Value
C01225,1629.54,High Value
C01226,1620.76,High Value
C01227,1516.53,High Value
C01228,861.5,Low Value
C01229,1877.6,Very High Value
C01230,1137.69,Medium Value
C01231,1058.55,Medium Value
C01232,1494.4,High Value
C01233,973.13,Low Value
C01234,1302.31,Medium Value
C01235,961.78,Low Value
C01236,1882.93,Very High Value
C01237,1745.29,Very High Value
C01238,844.11,Low Value
C01239,1414.99,High Value
C01240,1111.06,Medium Value
C01241,1231.84,Medium Value
C01242,1744.96,Very High Value
C01243,2057.54,Very High Value
C01244,1104.97,Medium Value
C01245,1991.64,Very High Value
C01246,1221.03,Medium Value
C01247,1694.53,Very High Value
C01248,1682.15,High Value
C01249,1892.07,Very High Value
C01250,1651.81,High Value
C01251,1581.31,High Value
C01252,939.77,Low Value
C01253,1002.31,Low Value
C01254,1562.91,High Value
C01255,1847.28,Very High Value
C01256,494.14,Low Value
C01257,1293.47,Medium Value
C01258,1138.89,Medium Value
C01259,1311.47,Medium Value
C01260,372.75,Low Value
C01261,1246.74,Medium Value
C01262,989.11,Low Value
C01263,900.62,Low Value
C01264,1402.12,High Value
C01265,1562.77,High Value
C01266,1150.76,Medium Value
C01267,1935.48,Very High Value
C01268,1351.78,Medium Value
C01269,1191.64,Medium Value
C01270,918.22,Low Value
C01271,1355.44,Medium Value
C01272,1598.1,High Value
C01273,1516.15,High Value
C01274,1489.55,High Value
C01275,1889.92,Very High Value
C01276,1469.43,High Value
C01277,965.93,Low Value
C01278,1352.16,Medium Value
C01279,1258.76,Medium Value
C01280,1533.05,High Value
C01281,1169.53,Medium Value
C01282,1241.86,Medium Value
C01283,1283.4,Medium Value
C01284,1677.07,High Value
C01285,1803.66,Very High Value
C01286,430.08,Low Value
C01287,1236.55,Medium Value
C01288,1382.4,High Value
C01289,809.94,Low Value
C01290,1379.99,High Value
C01291,758.2,Low Value
C01292,628.7,Low Value
C01293,1296.22,Medium Value
C01294,1200.93,Medium Value
C01295,1813.17,Very High Value
C01296,651.85,Low Value
C01297,1359.73,High Value
C01298,856.08,Low Value
C01299,1346.24,Medium Value
C01300,811.61,Low Value
C01301,1902.27,Very High Value
C01302,982.91,Low Value
C01303,1613.56,High Value
C01304,1245.9,Medium Value
C01305,1454.98,High Value
C01306,1095.81,Medium Value
C01307,1867.41,Very High Value
C01308,811.98,Low Value
C01309,918.06,Low Value
C01310,1580.09,High Value
C01311,1443.55,High Value
C01312,1919.99,Very High Value
C01313,1698.16,Very High Value
C01314,1376.39,High Value
C01315,362.79,Low Value
C01316,1149.38,Medium Value
C01317,1628.64,High Value
C01318,1140.74,Medium Value
C01319,434.66,Low Value
C01320,1724.31,Very High Value
C01321,1193.29,Medium Value
C01322,1740.34,Very High Value
C01323,1071.77,Medium Value
C01324,1850.29,Very High Value
C01325,866.72,Low Value
C01326,803.7,Low Value
C01327,1930.14,Very High Value
C01328,1051.0,Medium Value
C01329,1167.95,Medium Value
C01330,562.77,Low Value
C01331,1313.08,Medium Value
C01332,413.82,Low Value
C01333,1851.89,Very High Value
C01334,1042.44,Medium Value
C01335,1382.86,High Value
C01336,963.48,Low Value
C01337,1413.9,High Value
C01338,1160.97,Medium Value
C01339,981.04,Low Value
C01340,390.79,Low Value
C01341,1261.5,Medium Value
C01342,1442.72,High Value
C01343,983.03,Low Value
C01344,1444.86,High Value
C01345,758.77,Low Value
C01346,1515.46,High Value
C01347,878.76,Low Value
C01348,1544.79,High Value
C01349,1131.71,Medium Value
C01350,1092.77,Medium Value
C01351,1006.98,Low Value
C01352,1461.35,High Value
C01353,1391.76,High Value
C01354,2000.07,Very High Value
C01355,1738.52,Very High Value
C01356,1112.31,Medium Value
C01357,1330.52,Medium Value
C01358,1219.37,Medium Value
C01359,1044.89,Medium Value
C01360,1670.22,High Value
C01361,1684.26,High Value
C01362,1594.61,High Value
C01363,1370.84,High Value
C01364,1169.45,Medium Value
C01365,1366.95,High Value
C01366,1379.49,High Value
C01367,1192.86,Medium Value
C01368,1350.49,Medium Value
C01369,1500.6,High Value
C01370,909.52,Low Value
C01371,1165.67,Medium Value
C01372,1278.86,Medium Value
C01373,1501.82,High Value
C01374,2003.41,Very High Value
C01375,872.24,Low Value
C01376,1079.96,Medium Value
C01377,1331.59,Medium Value
C01378,1448.87,High Value
C01379,868.45,Low Value
C01380,1163.51,Medium Value
C01381,1199.69,Medium Value
C01382,1453.7,High Value
C01383,1967.66,Very High Value
C01384,1374.5,High Value
C01385,1312.54,Medium Value
C01386,1908.32,Very High Value
C01387,1316.67,Medium Value
C01388,1412.87,High Value
C01389,2016.26,Very High Value
C01390,987.71,Low Value
C01391,986.54,Low Value
C01392,1412.01,High Value
C01393,1563.64,High Value
C01394,1452.15,High Value
C01395,1499.29,High Value
C01396,1640.51,High Value
C01397,848.51,Low Value
C01398,887.27,Low Value
C01399,1141.3,Medium Value
C01400,1432.04,High Value
C01401,1088.32,Medium Value
C01402,1403.33,High Value
C01403,1016.03,Low Value
C01404,785.58,Low Value
C01405,1668.64,High Value
C01406,450.66,Low Value
C01407,1994.26,Very High Value
C01408,1830.87,Very High Value
C01409,1346.34,Medium Value
C01410,1119.58,Medium Value
C01411,1672.23,High Value
C01412,1782.64,Very High Value
C01413,1092.34,Medium Value
C01414,1645.2,High Value
C01415,1153.33,Medium Value
C01416,908.23,Low Value
C01417,957.54,Low Value
C01418,1144.73,Medium Value
C01419,943.14,Low Value
C01420,1471.55,High Value
C01421,851.88,Low Value
C01422,967.77,Low Value
C01423,1924.0,Very High Value
C01424,1597.2,High Value
C01425,970.17,Low Value
C01426,1897.78,Very High Value
C01427,1992.31,Very High Value
C01428,1437.27,High Value
C01429,1730.55,Very High Value
C01430,929.45,Low Value
C01431,969.83,Low Value
C01432,1139.66,Medium Value
C01433,1241.57,Medium Value
C01434,1036.63,Low Value
C01435,1076.97,Medium Value
C01436,1631.64,High Value
C01437,1692.12,Very High Value
C01438,1567.34,High Value
C01439,1659.65,High Value
C01440,2025.51,Very High Value
C01441,1067.11,Medium Value
C01442,1466.34,High Value
C01443,1603.02,High Value
C01444,1421.76,High Value
C01445,1678.47,High Value
C01446,1002.6,Low Value
C01447,1422.07,High Value
C01448,1406.22,High Value
C01449,1018.13,Low Value
C01450,1340.9,Medium Value
C01451,808.14,Low Value
C01452,1762.24,Very High Value
C01453,326.8,Low Value
C01454,807.02,Low Value
C01455,1261.01,Medium Value
C01456,1389.23,High Value
C01457,1937.43,Very High Value
C01458,1715.82,Very High Value
C01459,1171.61,Medium Value
C01460,1071.53,Medium Value
C01461,1161.42,Medium Value
C01462,1881.45,Very High Value
C01463,1165.79,Medium Value
C01464,1187.08,Medium Value
C01465,1452.52,High Value
C01466,1456.88,High Value
C01467,1813.47,Very High Value
C01468,1461.69,High Value
C01469,811.02,Low Value
C01470,1224.28,Medium Value
C01471,1317.19,Medium Value
C01472,1042.36,Medium Value
C01473,1242.82,Medium Value
C01474,1646.71,High Value
C01475,1222.31,Medium Value
C01476,954.28,Low Value
C01477,942.76,Low Value
C01478,928.72,Low Value
C01479,1572.61,High Value
C01480,1319.6,Medium Value
C01481,1117.39,Medium Value
C01482,982.21,Low Value
C01483,1628.05,High Value
C01484,1532.4,High Value
C01485,1535.66,High Value
C01486,1667.68,High Value
C01487,1196.89,Medium Value
C01488,1599.54,High Value
C01489,1833.0,Very High Value
C01490,1431.96,High Value
C01491,1271.44,Medium Value
C01492,1461.17,High Value
C01493,819.25,Low Value
C01494,851.08,Low Value
C01495,1745.01,Very High Value
C01496,1732.28,Very High Value
C01497,902.11,Low Value
C01498,1216.17,Medium Value
C01499,1307.75,Medium Value
C01500,1639.83,High Value
C01501,1219.52,Medium Value
C01502,1112.0,Medium Value
C01503,1129.58,Medium Value
C01504,1408.39,High Value
C01505,1319.97,Medium Value
C01506,1832.0,Very High Value
C01507,1137.43,Medium Value
C01508,1426.5,High Value
C01509,1125.66,Medium Value
C01510,1587.55,High Value
C01511,1302.38,Medium Value
C01512,892.91,Low Value
C01513,1575.54,High Value
C01514,1479.18,High Value
C01515,1185.28,Medium Value
C01516,1732.7,Very High Value
C01517,1653.07,High Value
C01518,1570.2,High Value
C01519,1557.73,High Value
C01520,922.1,Low Value
C01521,1409.06,High Value
C01522,1623.5,High Value
C01523,774.16,Low Value
C01524,1320.54,Medium Value
C01525,952.93,Low Value
C01526,1127.76,Medium Value
C01527,1161.86,Medium Value
C01528,1559.72,High Value
C01529,1392.9,High Value
C01530,999.45,Low Value
C01531,908.47,Low Value
C01532,1354.66,Medium Value
C01533,1709.12,Very High Value
C01534,975.2,Low Value
C01535,936.08,Low Value
C01536,1020.67,Low Value
C01537,1610.75,High Value
C01538,1256.47,Medium Value
C01539,1699.38,Very High Value
C01540,1513.75,High Value
C01541,976.06,Low Value
C01542,1104.29,Medium Value
C01543,1327.13,Medium Value
C01544,1844.78,Very High Value
C01545,996.62,Low Value
C01546,1369.5,High Value
C01547,1709.78,Very High Value
C01548,1651.98,High Value
C01549,1912.77,Very High Value
C01550,1763.34,Very High Value
C01551,1241.5,Medium Value
C01552,924.91,Low Value
C01553,1589.17,High Value
C01554,1388.44,High Value
C01555,1629.12,High Value
C01556,1556.4,High Value
C01557,1289.45,Medium Value
C01558,1107.48,Medium Value
C01559,1751.4,Very High Value
C01560,1789.83,Very High Value
C01561,1975.81,Very High Value
C01562,390.53,Low Value
C01563,1088.97,Medium Value
C01564,1966.77,Very High Value
C01565,1232.04,Medium Value
C01566,1245.96,Medium Value
C01567,1579.54,High Value
C01568,1970.06,Very High Value
C01569,1381.59,High Value
C01570,1331.53,Medium Value
C01571,1810.57,Very High Value
C01572,1823.14,Very High Value
C01573,1581.57,High Value
C01574,1029.0,Low Value
C01575,855.9,Low Value
C01576,1049.82,Medium Value
C01577,810.24,Low Value
C01578,1961.45,Very High Value
C01579,1466.86,High Value
C01580,692.98,Low Value
C01581,1687.28,High Value
C01582,1130.42,Medium Value
C01583,1572.86,High Value
C01584,1116.04,Medium Value
C01585,1547.67,High Value
C01586,462.12,Low Value
C01587,1896.35,Very High Value
C01588,1931.86,Very High Value
C01589,1265.01,Medium Value
C01590,1270.02,Medium Value
C01591,769.35,Low Value
C01592,780.31,Low Value
C01593,657.27,Low Value
C01594,1292.36,Medium Value
C01595,1063.34,Medium Value
C01596,1056.52,Medium Value
C01597,1788.94,Very High Value
C01598,1102.1,Medium Value
C01599,526.61,Low Value
C01600,1071.21,Medium Value
C01601,1316.75,Medium Value
C01602,1084.03,Medium Value
C01603,1245.55,Medium Value
C01604,1366.8,High Value
C01605,1734.18,Very High Value
C01606,1560.94,High Value
C01607,1554.18,High Value
C01608,1880.79,Very High Value
C01609,1515.11,High Value
C01610,966.97,Low Value
C01611,1697.61,Very High Value
C01612,1589.78,High Value
C01613,1611.39,High Value
C01614,1008.16,Low Value
C01615,1089.94,Medium Value
C01616,1458.27,High Value
C01617,1330.31,Medium Value
C01618,1747.3,Very High Value
C01619,1186.1,Medium Value
C01620,1433.65,High Value
C01621,1492.51,High Value
C01622,1515.61,High Value
C01623,1893.87,Very High Value
C01624,1015.24,Low Value
C01625,1375.83,High Value
C01626,781.43,Low Value
C01627,1337.63,Medium Value
C01628,1261.88,Medium Value
C01629,1674.64,High Value
C01630,1589.36,High Value
C01631,1706.55,Very High Value
C01632,1771.51,Very High Value
C01633,1304.66,Medium Value
C01634,1430.65,High Value
C01635,1549.89,High Value
C01636,1506.01,High Value
C01637,1518.58,High Value
C01638,1848.85,Very High Value
C01639,1142.63,Medium Value
C01640,1024.02,Low Value
C01641,1549.31,High Value
C01642,1724.68,Very High Value
C01643,1243.34,Medium Value
C01644,1846.77,Very High Value
C01645,1893.57,Very High Value
C01646,786.39,Low Value
C01647,1068.89,Medium Value
C01648,1809.05,Very High Value
C01649,1264.27,Medium Value
